10	0.006	0	6.00E-03
12	0.018	0	8.00E-03
14	0.038	0	1.80E-02
16	0.061	0	2.00E-02
18	0.076	0	3.40E-02
20	0.093	0	3.60E-02
22	0.107	0	3.20E-02
24	0.112	0	4.20E-02
26	0.108	0	3.80E-02
28	0.096	0	3.40E-02
30	0.076	0	3.20E-02
32	0.058	0	2.80E-02
34	0.044	0	2.80E-02
36	0.033	0	2.40E-02
38	0.024	0	2.40E-02
40	0.017	0	2.60E-02
42	0.011	0	2.00E-03
44	0.007	0	2.00E-03
46	0.006	0	1.40E-02
48	0.003	0	8.00E-03
50	0.002	0	1.20E-02
52	0.001	0	4.00E-03
