0.5875	0.001	0	2.00E-03
0.6125	0.005	0	4.00E-03
0.6375	0.034	0	8.00E-03
0.6625	0.089	0	2.40E-02
0.6875	0.166	0	2.60E-02
0.7125	0.25	0	3.80E-02
0.7375	0.342	0	3.80E-02
0.7625	0.488	0	4.60E-02
0.7875	0.643	0	5.60E-02
0.8125	0.859	0	6.40E-02
0.8375	1.195	0	8.60E-02
0.8625	1.737	0	1.32E-01
0.8875	2.442	0	1.42E-01
0.9125	3.855	0	2.12E-01
0.9375	6.564	0	3.20E-01
0.9625	13.475	0	6.64E-01
0.9875	7.855	0	4.26E-01
