0.025	2.593	0	1.001696561
0.075	5.547	0	1.4874421
0.125	2.821	0	0.986292046
0.175	1.867	0	0.621694459
0.225	1.112	0	0.459364779
0.275	1.046	0	0.480337381
0.325	0.923	0	0.448736003
0.375	1.038	0	0.461289497
0.425	0.572	0	0.337721779
0.475	0.562	0	0.340376262
0.525	0.466	0	0.298221394
0.575	0.256	0	0.246738728
0.625	0.48	0	0.291348588
0.675	0.352	0	0.254974509
0.725	0.148	0	0.165420676
0.775	0.191	0	0.197686621
0.825	0.024	0	0.108903627
0.875	0.003	0	0.064280635
0.925	0	0	0
0.975	0	0	0
